DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
01-Dec-2025,EQ,"2,134.00","2,163.00","2,128.10","2,124.40","2,148.80","2,147.60","2,152.11","2,301.90","1,723.75","32,62,032","7,02,02,41,935.70","1,13,830"
28-Nov-2025,EQ,"2,119.00","2,141.80","2,102.20","2,110.20","2,125.10","2,124.40","2,125.51","2,301.90","1,723.75","31,68,157","6,73,39,43,541.90","92,129"
27-Nov-2025,EQ,"2,104.00","2,130.50","2,091.40","2,103.80","2,112.60","2,110.20","2,110.02","2,301.90","1,723.75","40,29,795","8,50,29,31,538.40","1,65,899"
26-Nov-2025,EQ,"2,075.00","2,110.00","2,074.10","2,069.90","2,102.00","2,103.80","2,090.31","2,301.90","1,723.75","29,79,343","6,22,77,39,605.10","1,30,789"
25-Nov-2025,EQ,"2,094.30","2,094.30","2,066.70","2,087.30","2,068.40","2,069.90","2,075.02","2,301.90","1,723.75","30,32,979","6,29,34,96,232.40","1,48,423"
24-Nov-2025,EQ,"2,095.00","2,104.00","2,077.40","2,087.80","2,087.30","2,087.30","2,090.42","2,301.90","1,723.75","49,84,569","10,41,98,62,323.80","1,33,924"
21-Nov-2025,EQ,"2,100.00","2,111.50","2,078.50","2,098.70","2,086.50","2,087.80","2,098.18","2,301.90","1,699.70","78,38,842","16,44,73,39,237.60","1,78,590"
20-Nov-2025,EQ,"2,114.80","2,114.80","2,093.20","2,105.90","2,098.00","2,098.70","2,098.33","2,301.90","1,699.70","73,40,569","15,40,29,56,329.70","86,005"
19-Nov-2025,EQ,"2,099.50","2,110.00","2,089.50","2,093.10","2,108.10","2,105.90","2,102.81","2,301.90","1,699.70","24,92,900","5,24,21,04,191.30","82,900"
18-Nov-2025,EQ,"2,090.60","2,107.00","2,080.00","2,102.90","2,095.60","2,093.10","2,093.01","2,301.90","1,699.70","20,60,068","4,31,17,51,530.70","92,776"
