DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
10-Mar-2026,EQ,"1,287.60","1,315.00","1,285.60","1,278.40","1,312.80","1,311.90","1,304.25","1,500.00","1,208.00","1,91,36,143","24,95,83,13,823.40","3,18,391"
09-Mar-2026,EQ,"1,272.70","1,282.70","1,251.10","1,313.40","1,275.00","1,278.40","1,271.54","1,500.00","1,208.00","1,61,16,652","20,49,29,13,753.00","3,21,194"
06-Mar-2026,EQ,"1,339.00","1,357.60","1,310.40","1,357.60","1,315.10","1,313.40","1,322.85","1,500.00","1,204.15","2,27,78,852","30,13,28,94,838.80","3,96,209"
05-Mar-2026,EQ,"1,368.90","1,370.80","1,347.60","1,365.40","1,353.30","1,357.60","1,356.94","1,500.00","1,204.15","1,75,90,491","23,86,92,37,214.50","2,14,379"
04-Mar-2026,EQ,"1,326.00","1,376.00","1,326.00","1,374.00","1,368.50","1,365.40","1,355.31","1,500.00","1,204.15","2,00,09,132","27,11,85,32,926.00","5,02,432"
02-Mar-2026,EQ,"1,355.00","1,379.20","1,355.00","1,378.90","1,374.80","1,374.00","1,369.59","1,500.00","1,204.15","1,69,28,683","23,18,53,56,350.40","3,08,886"
27-Feb-2026,EQ,"1,400.00","1,402.20","1,376.70","1,404.90","1,379.40","1,378.90","1,385.66","1,500.00","1,200.10","1,50,96,898","20,91,91,49,418.30","1,71,296"
26-Feb-2026,EQ,"1,405.10","1,410.00","1,392.10","1,400.50","1,401.60","1,404.90","1,403.62","1,500.00","1,200.10","2,72,88,792","38,30,31,70,835.60","2,75,171"
25-Feb-2026,EQ,"1,391.80","1,407.40","1,388.20","1,384.80","1,398.10","1,400.50","1,399.92","1,500.00","1,200.10","1,62,97,015","22,81,44,95,610.00","2,19,690"
24-Feb-2026,EQ,"1,400.90","1,400.90","1,382.30","1,399.40","1,385.50","1,384.80","1,388.50","1,500.00","1,200.10","1,82,74,784","25,37,45,56,219.00","1,78,572"
23-Feb-2026,EQ,"1,400.00","1,408.30","1,395.30","1,394.50","1,399.00","1,399.40","1,400.86","1,500.00","1,200.10","1,07,28,445","15,02,90,32,958.60","1,37,169"
20-Feb-2026,EQ,"1,388.50","1,403.70","1,384.00","1,388.80","1,394.00","1,394.50","1,396.03","1,500.00","1,200.10","1,03,37,877","14,43,20,24,508.80","1,25,352"
19-Feb-2026,EQ,"1,408.50","1,412.30","1,384.80","1,408.20","1,388.70","1,388.80","1,394.99","1,500.00","1,200.10","1,43,23,091","19,98,06,13,931.70","1,72,043"
18-Feb-2026,EQ,"1,410.10","1,412.30","1,398.90","1,407.50","1,406.00","1,408.20","1,403.95","1,500.00","1,200.10","47,58,071","6,68,01,16,792.30","1,07,958"
17-Feb-2026,EQ,"1,406.20","1,413.60","1,393.60","1,411.60","1,405.00","1,407.50","1,404.65","1,500.00","1,200.10","1,17,56,187","16,51,33,61,505.90","1,81,342"
16-Feb-2026,EQ,"1,404.00","1,414.00","1,400.50","1,414.60","1,413.00","1,411.60","1,408.85","1,500.00","1,200.10","50,00,042","7,04,43,01,759.40","1,62,024"
13-Feb-2026,EQ,"1,425.30","1,434.40","1,410.70","1,430.00","1,415.50","1,414.60","1,417.70","1,500.00","1,200.10","1,22,28,083","17,33,58,09,677.40","3,31,274"
12-Feb-2026,EQ,"1,406.10","1,433.00","1,405.30","1,406.10","1,432.00","1,430.00","1,426.52","1,500.00","1,200.10","1,96,46,265","28,02,57,18,740.70","3,59,078"
11-Feb-2026,EQ,"1,407.40","1,413.00","1,400.40","1,406.50","1,409.00","1,406.10","1,405.32","1,500.00","1,200.10","85,51,341","12,01,73,47,016.70","2,33,720"
10-Feb-2026,EQ,"1,401.00","1,409.50","1,395.50","1,396.30","1,404.10","1,406.50","1,403.57","1,500.00","1,200.10","1,64,97,628","23,15,56,53,318.50","2,90,456"
09-Feb-2026,EQ,"1,413.50","1,414.00","1,388.80","1,406.10","1,395.10","1,396.30","1,396.52","1,500.00","1,200.10","78,89,742","11,01,81,92,537.50","2,01,425"
06-Feb-2026,EQ,"1,396.70","1,410.50","1,394.70","1,396.50","1,408.00","1,406.10","1,402.67","1,500.00","1,200.10","1,08,51,190","15,22,06,80,762.50","1,67,764"
05-Feb-2026,EQ,"1,414.00","1,414.00","1,393.20","1,408.40","1,394.60","1,396.50","1,402.07","1,500.00","1,200.10","89,82,761","12,59,44,68,388.50","1,79,749"
04-Feb-2026,EQ,"1,387.00","1,414.00","1,386.90","1,389.70","1,406.10","1,408.40","1,406.84","1,500.00","1,200.10","1,10,80,683","15,58,87,50,561.40","1,91,128"
03-Feb-2026,EQ,"1,412.00","1,417.00","1,373.40","1,352.80","1,388.00","1,389.70","1,391.76","1,500.00","1,200.10","2,48,96,698","34,65,02,22,974.70","3,62,321"
02-Feb-2026,EQ,"1,329.90","1,354.40","1,329.10","1,334.20","1,351.00","1,352.80","1,345.43","1,500.00","1,200.10","1,28,00,245","17,22,18,71,131.70","2,96,520"
01-Feb-2026,EQ,"1,352.00","1,365.90","1,328.80","1,355.00","1,334.00","1,334.20","1,349.72","1,500.00","1,193.10","49,69,610","6,70,75,90,848.90","73,049"
30-Jan-2026,EQ,"1,368.20","1,381.90","1,353.20","1,383.60","1,357.00","1,355.00","1,365.39","1,500.00","1,193.10","2,40,13,717","32,78,80,49,343.30","1,74,668"
29-Jan-2026,EQ,"1,359.00","1,387.70","1,354.40","1,367.70","1,385.00","1,383.60","1,375.36","1,500.00","1,193.10","2,31,18,234","31,79,58,80,950.80","3,16,133"
28-Jan-2026,EQ,"1,362.60","1,380.40","1,362.60","1,361.40","1,368.30","1,367.70","1,369.75","1,500.00","1,193.10","1,32,42,696","18,13,91,17,842.70","2,14,114"
27-Jan-2026,EQ,"1,340.00","1,369.10","1,328.60","1,343.40","1,367.10","1,361.40","1,351.83","1,500.00","1,193.10","2,52,63,634","34,15,21,85,794.40","3,97,382"
23-Jan-2026,EQ,"1,340.50","1,355.20","1,335.70","1,345.50","1,346.00","1,343.40","1,345.35","1,500.00","1,186.00","1,40,56,524","18,91,09,09,222.00","2,66,966"
22-Jan-2026,EQ,"1,355.10","1,358.00","1,338.00","1,349.00","1,347.00","1,345.50","1,345.43","1,500.00","1,186.00","1,71,79,765","23,11,41,75,406.10","3,76,183"
21-Jan-2026,EQ,"1,367.50","1,371.50","1,339.50","1,375.80","1,346.90","1,349.00","1,353.06","1,500.00","1,186.00","2,17,66,068","29,45,08,24,904.30","3,25,494"
20-Jan-2026,EQ,"1,374.70","1,387.80","1,371.50","1,380.60","1,375.60","1,375.80","1,380.38","1,500.00","1,186.00","1,50,12,785","20,72,33,99,138.70","3,48,185"
19-Jan-2026,EQ,"1,399.90","1,400.00","1,360.00","1,410.80","1,377.70","1,380.60","1,374.22","1,500.00","1,186.00","2,33,02,883","32,02,33,23,446.30","4,43,246"
16-Jan-2026,EQ,"1,417.90","1,429.00","1,400.20","1,418.40","1,413.00","1,410.80","1,413.40","1,500.00","1,186.00","1,25,30,886","17,71,11,65,102.70","3,10,123"
14-Jan-2026,EQ,"1,425.60","1,443.90","1,414.90","1,437.00","1,416.60","1,418.40","1,425.59","1,500.00","1,186.00","1,38,32,255","19,71,90,79,329.90","2,58,446"
13-Jan-2026,EQ,"1,420.00","1,441.80","1,411.10","1,413.10","1,436.50","1,437.00","1,432.77","1,500.00","1,186.00","1,42,95,581","20,48,22,94,150.00","3,24,654"
12-Jan-2026,EQ,"1,399.90","1,424.30","1,391.70","1,404.30","1,420.00","1,413.10","1,409.10","1,500.00","1,186.00","1,09,23,811","15,39,27,57,596.10","2,13,429"
09-Jan-2026,EQ,"1,427.10","1,429.50","1,401.50","1,435.00","1,405.00","1,404.30","1,407.82","1,500.00","1,186.00","1,25,55,636","17,67,60,64,959.30","1,76,569"
08-Jan-2026,EQ,"1,429.00","1,442.20","1,423.30","1,427.70","1,434.90","1,435.00","1,435.94","1,500.00","1,186.00","1,48,61,699","21,34,04,84,627.50","2,90,412"
07-Jan-2026,EQ,"1,408.00","1,429.90","1,404.20","1,411.20","1,425.60","1,427.70","1,421.98","1,500.00","1,186.00","1,58,13,795","22,48,69,67,388.80","2,63,196"
06-Jan-2026,EQ,"1,372.00","1,413.60","1,366.00","1,371.50","1,409.90","1,411.20","1,404.16","1,500.00","1,186.00","1,72,60,416","24,23,63,60,970.10","3,38,562"
05-Jan-2026,EQ,"1,354.20","1,375.50","1,352.60","1,355.40","1,372.00","1,371.50","1,369.03","1,500.00","1,186.00","69,20,565","9,47,44,70,607.30","2,51,280"
02-Jan-2026,EQ,"1,338.00","1,356.90","1,336.30","1,338.00","1,355.10","1,355.40","1,348.97","1,500.00","1,186.00","82,26,205","11,09,68,63,710.80","1,23,080"
01-Jan-2026,EQ,"1,343.90","1,348.40","1,336.00","1,342.90","1,337.60","1,338.00","1,340.30","1,500.00","1,186.00","41,79,311","5,60,15,12,243.10","92,659"
31-Dec-2025,EQ,"1,342.80","1,350.00","1,339.50","1,342.50","1,343.00","1,342.90","1,344.37","1,500.00","1,186.00","61,50,634","8,26,87,15,778.60","1,33,779"
30-Dec-2025,EQ,"1,343.30","1,347.10","1,338.10","1,343.30","1,347.00","1,342.50","1,341.94","1,500.00","1,186.00","1,86,21,277","24,98,86,03,546.50","2,61,375"
29-Dec-2025,EQ,"1,352.10","1,355.70","1,341.50","1,350.40","1,343.60","1,343.30","1,346.07","1,500.00","1,186.00","60,57,201","8,15,34,10,855.40","1,45,962"
26-Dec-2025,EQ,"1,356.50","1,362.00","1,348.50","1,359.80","1,351.00","1,350.40","1,353.25","1,500.00","1,186.00","28,12,144","3,80,55,33,190.00","92,194"
24-Dec-2025,EQ,"1,363.80","1,368.20","1,357.60","1,363.00","1,359.00","1,359.80","1,362.26","1,500.00","1,186.00","89,55,140","12,19,92,71,454.00","1,63,168"
23-Dec-2025,EQ,"1,361.10","1,365.00","1,357.00","1,368.50","1,362.40","1,363.00","1,361.81","1,500.00","1,186.00","91,05,467","12,39,98,97,178.60","2,31,134"
22-Dec-2025,EQ,"1,358.00","1,371.30","1,354.80","1,354.10","1,367.50","1,368.50","1,365.67","1,500.00","1,186.00","93,75,294","12,80,35,46,328.80","2,04,189"
19-Dec-2025,EQ,"1,354.00","1,360.40","1,350.80","1,356.80","1,354.30","1,354.10","1,354.21","1,500.00","1,186.00","1,43,18,512","19,39,02,42,360.80","2,24,715"
18-Dec-2025,EQ,"1,346.30","1,369.50","1,345.50","1,352.40","1,357.00","1,356.80","1,360.11","1,500.00","1,186.00","73,14,573","9,94,86,07,088.40","2,07,464"
17-Dec-2025,EQ,"1,365.00","1,365.00","1,343.10","1,366.00","1,353.50","1,352.40","1,350.59","1,500.00","1,186.00","94,40,391","12,75,00,64,577.50","1,99,498"
16-Dec-2025,EQ,"1,364.00","1,368.70","1,355.50","1,365.20","1,366.60","1,366.00","1,363.69","1,500.00","1,186.00","1,23,59,741","16,85,49,16,855.00","3,45,540"
15-Dec-2025,EQ,"1,356.10","1,370.00","1,356.10","1,366.00","1,365.00","1,365.20","1,364.54","1,500.00","1,186.00","53,42,530","7,29,01,05,034.90","2,67,792"
12-Dec-2025,EQ,"1,368.00","1,370.70","1,363.30","1,360.00","1,366.00","1,366.00","1,366.43","1,500.00","1,186.00","38,90,885","5,31,66,35,958.20","1,13,064"
