DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
24-Feb-2026,EQ,"1,997.30","1,997.30","1,921.80","1,997.30","1,944.00","1,941.00","1,942.94","2,174.50","1,559.50","1,00,06,761","19,44,25,11,897.40","3,16,721"
23-Feb-2026,EQ,"1,994.00","2,000.50","1,983.90","1,977.40","1,997.00","1,997.30","1,994.13","2,174.50","1,559.50","37,28,878","7,43,58,58,950.00","1,08,472"
20-Feb-2026,EQ,"1,981.10","1,993.70","1,971.00","1,988.60","1,977.80","1,977.40","1,983.51","2,174.50","1,559.50","51,80,301","10,27,51,71,540.90","92,932"
19-Feb-2026,EQ,"2,032.00","2,032.00","1,974.80","2,021.80","1,981.70","1,988.60","1,998.06","2,174.50","1,559.50","47,12,417","9,41,56,73,835.30","1,48,982"
18-Feb-2026,EQ,"2,020.10","2,028.60","2,015.00","2,020.30","2,021.60","2,021.80","2,022.25","2,174.50","1,559.50","21,82,669","4,41,39,07,896.30","86,566"
17-Feb-2026,EQ,"2,028.00","2,038.50","2,014.20","2,029.40","2,021.60","2,020.30","2,025.43","2,174.50","1,559.50","44,71,158","9,05,60,05,422.00","1,40,780"
16-Feb-2026,EQ,"2,010.00","2,032.20","1,995.00","2,004.70","2,030.00","2,029.40","2,018.51","2,174.50","1,559.50","34,55,964","6,97,58,86,026.70","1,62,819"
13-Feb-2026,EQ,"2,013.90","2,024.20","1,992.00","2,014.50","1,993.00","2,004.70","2,009.88","2,174.50","1,559.50","48,08,543","9,66,46,13,458.10","1,28,252"
12-Feb-2026,EQ,"2,019.20","2,027.00","2,009.10","2,012.10","2,016.20","2,014.50","2,018.03","2,174.50","1,559.50","74,37,690","15,00,95,12,113.00","1,71,559"
11-Feb-2026,EQ,"2,012.90","2,021.00","1,996.70","2,011.30","2,010.80","2,012.10","2,009.28","2,174.50","1,559.50","74,23,601","14,91,60,61,102.70","1,79,221"
10-Feb-2026,EQ,"2,052.00","2,057.00","2,008.40","2,038.20","2,011.50","2,011.30","2,028.51","2,174.50","1,559.50","90,77,763","18,41,43,67,468.20","1,61,362"
09-Feb-2026,EQ,"2,051.20","2,055.20","2,028.70","2,038.40","2,038.20","2,038.20","2,043.03","2,174.50","1,559.50","75,70,161","15,46,60,83,176.80","2,58,448"
06-Feb-2026,EQ,"1,994.00","2,049.70","1,988.50","1,992.40","2,023.00","2,038.40","2,021.27","2,174.50","1,559.50","1,38,70,403","28,03,58,88,422.20","2,60,653"
05-Feb-2026,EQ,"2,012.00","2,022.90","1,985.00","2,025.80","1,992.20","1,992.40","2,002.08","2,174.50","1,559.50","77,08,690","15,43,33,94,106.90","2,39,320"
04-Feb-2026,EQ,"2,008.00","2,034.60","1,998.40","1,997.30","2,022.80","2,025.80","2,022.89","2,174.50","1,559.50","74,64,725","15,10,02,87,543.80","2,68,266"
03-Feb-2026,EQ,"2,050.00","2,050.00","1,980.10","1,965.40","1,995.00","1,997.30","1,998.54","2,174.50","1,559.50","69,15,795","13,82,15,23,452.40","1,97,865"
02-Feb-2026,EQ,"1,936.10","1,969.80","1,926.50","1,949.00","1,966.40","1,965.40","1,953.85","2,174.50","1,559.50","53,26,225","10,40,66,49,696.10","1,73,244"
01-Feb-2026,EQ,"1,968.70","1,976.40","1,901.00","1,968.70","1,934.00","1,949.00","1,950.77","2,174.50","1,559.50","29,26,225","5,70,83,99,688.40","83,964"
30-Jan-2026,EQ,"1,925.60","1,974.00","1,925.60","1,967.90","1,968.80","1,968.70","1,962.60","2,174.50","1,559.50","76,83,747","15,08,01,42,264.70","1,98,918"
29-Jan-2026,EQ,"1,964.00","1,970.50","1,939.00","1,957.70","1,969.00","1,967.90","1,960.68","2,174.50","1,559.50","60,65,044","11,89,16,02,207.30","1,89,722"
28-Jan-2026,EQ,"1,995.00","1,995.00","1,939.00","1,973.40","1,956.00","1,957.70","1,957.43","2,174.50","1,559.50","94,26,909","18,45,25,53,631.70","2,02,617"
27-Jan-2026,EQ,"1,972.10","2,003.80","1,962.70","1,984.70","1,981.00","1,973.40","1,976.71","2,174.50","1,559.50","1,05,10,891","20,77,69,98,380.30","2,55,465"
23-Jan-2026,EQ,"2,009.00","2,011.70","1,980.10","2,002.20","1,988.00","1,984.70","1,994.08","2,174.50","1,559.50","43,40,925","8,65,61,45,673.80","1,28,816"
22-Jan-2026,EQ,"2,008.80","2,018.90","1,990.00","1,996.10","2,007.90","2,002.20","2,002.28","2,174.50","1,559.50","67,22,567","13,46,04,36,283.70","2,74,860"
21-Jan-2026,EQ,"1,977.00","2,007.10","1,967.00","1,996.00","1,999.90","1,996.10","1,991.62","2,174.50","1,559.50","79,52,295","15,83,79,43,630.50","1,92,076"
20-Jan-2026,EQ,"2,018.00","2,018.00","1,977.10","2,010.00","1,990.00","1,996.00","2,001.96","2,174.50","1,559.50","60,76,838","12,16,55,56,263.80","1,68,198"
19-Jan-2026,EQ,"2,023.00","2,023.00","1,996.30","2,016.40","2,010.00","2,010.00","2,011.18","2,174.50","1,559.50","42,72,071","8,59,18,92,954.10","1,51,027"
16-Jan-2026,EQ,"2,020.00","2,029.70","1,988.70","2,022.50","2,018.00","2,016.40","2,010.42","2,174.50","1,559.50","73,10,676","14,69,75,12,240.70","2,04,099"
14-Jan-2026,EQ,"2,015.10","2,034.00","2,008.70","2,026.90","2,021.00","2,022.50","2,021.86","2,174.50","1,559.50","48,42,964","9,79,17,98,346.30","1,73,040"
13-Jan-2026,EQ,"2,047.00","2,049.90","2,014.90","2,044.00","2,025.30","2,026.90","2,027.64","2,174.50","1,559.50","73,88,496","14,98,12,44,480.70","1,75,232"
12-Jan-2026,EQ,"2,023.50","2,048.80","2,001.30","2,027.10","2,042.70","2,044.00","2,019.35","2,174.50","1,559.50","46,89,135","9,46,90,11,167.40","2,20,071"
09-Jan-2026,EQ,"2,070.20","2,084.00","2,023.20","2,066.30","2,031.10","2,027.10","2,045.01","2,174.50","1,559.50","41,65,409","8,51,83,16,241.70","1,73,389"
08-Jan-2026,EQ,"2,088.00","2,092.00","2,055.00","2,084.20","2,066.60","2,066.30","2,068.37","2,174.50","1,559.50","55,34,929","11,44,82,54,930.20","2,06,092"
07-Jan-2026,EQ,"2,095.60","2,103.80","2,077.00","2,105.30","2,084.00","2,084.20","2,084.97","2,174.50","1,559.50","41,71,371","8,69,71,63,031.20","1,93,447"
06-Jan-2026,EQ,"2,106.80","2,121.80","2,087.50","2,105.00","2,109.10","2,105.30","2,103.21","2,174.50","1,559.50","91,19,265","19,17,97,57,706.10","2,74,914"
05-Jan-2026,EQ,"2,102.10","2,112.10","2,096.50","2,106.30","2,101.60","2,105.00","2,105.16","2,174.50","1,559.50","26,42,580","5,56,30,55,322.70","1,30,767"
02-Jan-2026,EQ,"2,108.00","2,125.00","2,098.00","2,110.40","2,108.50","2,106.30","2,107.79","2,174.50","1,559.50","29,27,138","6,16,97,84,842.00","1,37,361"
01-Jan-2026,EQ,"2,114.80","2,123.90","2,107.00","2,105.60","2,111.40","2,110.40","2,114.82","2,174.50","1,559.50","20,97,756","4,43,63,71,604.40","85,306"
31-Dec-2025,EQ,"2,096.00","2,121.00","2,090.10","2,099.80","2,107.00","2,105.60","2,105.46","2,174.50","1,559.50","29,91,434","6,29,83,36,696.30","1,29,671"
30-Dec-2025,EQ,"2,077.00","2,102.80","2,071.60","2,081.60","2,099.40","2,099.80","2,098.35","2,174.50","1,559.50","69,83,390","14,65,35,74,322.60","1,73,712"
29-Dec-2025,EQ,"2,105.40","2,112.70","2,079.40","2,105.40","2,081.40","2,081.60","2,089.02","2,174.50","1,559.50","23,71,034","4,95,31,36,389.40","1,29,894"
26-Dec-2025,EQ,"2,123.00","2,123.00","2,101.80","2,123.70","2,106.00","2,105.40","2,108.17","2,174.50","1,559.50","12,97,870","2,73,61,29,285.20","82,211"
24-Dec-2025,EQ,"2,111.00","2,137.20","2,111.00","2,122.90","2,123.50","2,123.70","2,127.50","2,174.50","1,559.50","31,45,464","6,69,19,75,445.40","98,425"
23-Dec-2025,EQ,"2,157.00","2,164.00","2,119.20","2,147.60","2,123.00","2,122.90","2,128.23","2,174.50","1,559.50","41,10,853","8,74,88,34,353.80","1,54,127"
22-Dec-2025,EQ,"2,118.00","2,151.70","2,101.70","2,097.70","2,141.50","2,147.60","2,137.59","2,174.50","1,559.50","76,70,853","16,39,71,70,359.70","2,36,708"
19-Dec-2025,EQ,"2,113.90","2,115.00","2,082.00","2,092.00","2,090.90","2,097.70","2,095.28","2,174.50","1,559.50","1,01,27,415","21,21,97,98,389.70","6,44,521"
18-Dec-2025,EQ,"2,099.00","2,116.60","2,088.10","2,108.00","2,098.30","2,092.00","2,100.49","2,174.50","1,559.50","37,60,341","7,89,85,69,012.90","1,77,440"
17-Dec-2025,EQ,"2,117.60","2,128.00","2,096.40","2,102.00","2,109.00","2,108.00","2,106.48","2,174.50","1,559.50","64,12,516","13,50,78,42,168.00","1,76,177"
16-Dec-2025,EQ,"2,070.10","2,106.60","2,070.10","2,069.70","2,104.90","2,102.00","2,097.67","2,174.50","1,559.50","57,56,692","12,07,56,53,201.70","2,14,465"
15-Dec-2025,EQ,"2,070.10","2,078.90","2,061.50","2,083.40","2,072.00","2,069.70","2,071.22","2,174.50","1,559.50","32,33,614","6,69,75,21,715.60","1,76,973"
12-Dec-2025,EQ,"2,053.10","2,087.10","2,050.60","2,053.20","2,082.10","2,083.40","2,074.23","2,174.50","1,559.50","27,06,420","5,61,37,47,141.90","1,00,209"
11-Dec-2025,EQ,"2,066.00","2,069.20","2,038.00","2,067.00","2,054.00","2,053.20","2,051.10","2,174.50","1,559.50","32,54,850","6,67,60,36,622.20","1,27,700"
10-Dec-2025,EQ,"2,072.00","2,096.90","2,062.20","2,089.70","2,063.00","2,067.00","2,076.41","2,174.50","1,559.50","39,87,451","8,27,95,99,352.90","1,23,385"
