DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
24-Dec-2025,EQ,"2,302.60","2,305.00","2,278.10","2,302.60","2,283.00","2,282.20","2,289.59","2,422.00","2,244.70","5,19,380","1,18,91,68,583.00","38,856"
23-Dec-2025,EQ,"2,289.30","2,310.00","2,280.70","2,289.50","2,298.10","2,302.60","2,298.55","2,422.00","2,244.70","11,28,801","2,59,46,08,686.10","61,566"
22-Dec-2025,EQ,"2,280.00","2,295.00","2,280.00","2,280.00","2,285.20","2,289.50","2,289.08","2,422.00","2,244.70","7,90,773","1,81,01,39,800.90","56,057"
19-Dec-2025,EQ,"2,263.70","2,284.80","2,263.70","2,265.50","2,281.00","2,280.00","2,278.62","2,422.00","2,244.70","12,37,214","2,81,91,39,655.50","53,549"
18-Dec-2025,EQ,"2,270.00","2,278.30","2,255.30","2,275.60","2,268.90","2,265.50","2,266.63","2,422.00","2,244.70","10,57,295","2,39,64,92,508.20","54,095"
17-Dec-2025,EQ,"2,281.20","2,286.20","2,268.30","2,281.10","2,278.00","2,275.60","2,276.43","2,422.00","2,244.70","8,08,100","1,83,95,86,244.60","63,322"
16-Dec-2025,EQ,"2,293.40","2,302.70","2,276.00","2,293.50","2,279.90","2,281.10","2,290.18","2,422.00","2,244.70","12,56,042","2,87,65,63,734.70","82,714"
15-Dec-2025,EQ,"2,260.60","2,299.00","2,252.00","2,260.60","2,288.00","2,293.50","2,284.78","2,422.00","2,244.70","12,74,115","2,91,10,75,995.90","89,211"
12-Dec-2025,EQ,"2,306.90","2,309.00","2,244.70","2,305.60","2,264.00","2,260.60","2,262.88","2,422.00","2,244.70","32,03,114","7,24,82,76,437.10","1,44,063"
11-Dec-2025,EQ,"2,296.30","2,313.00","2,292.00","2,301.70","2,309.00","2,305.60","2,303.36","2,422.00","2,286.70","11,08,032","2,55,21,92,072.10","77,354"
10-Dec-2025,EQ,"2,306.50","2,316.90","2,295.00","2,306.50","2,301.00","2,301.70","2,302.04","2,422.00","2,286.70","28,57,290","6,57,76,09,007.90","98,617"
09-Dec-2025,EQ,"2,318.00","2,330.40","2,298.10","2,314.00","2,305.00","2,306.50","2,311.49","2,422.00","2,286.70","14,71,488","3,40,13,24,931.80","70,079"
